timestamp,accWrtEarthX,accWrtEarthY,accWrtEarthZ,lat,long,speed,accLiX,accLiY,accLiZ,accX,accY,accZ,magX,magY,magZ,anomalyStatus,
2022-04-15 10:25:50.533,0.47327423,-0.54060495,0.044098366,40.4388511,-86.9379667,1.8498266,-0.19394565,0.25797558,-0.6434443,-2.5507488,9.396614,0.38763726,27.54375,-57.15,11.08125,0,
2022-04-15 10:25:50.732,0.1585973,-1.1399417,0.05317437,40.4388411,-86.9379557,2.1653314,0.128541,-0.07549572,-1.1424646,-2.5914268,9.650253,-0.08135597,27.075,-57.375004,10.81875,0,
2022-04-15 10:25:50.932,0.663109,-1.295531,0.22568038,40.4388411,-86.9379557,2.1653314,-0.042319775,0.34032822,-1.4322821,-2.6715865,9.466006,-0.2536392,27.281252,-57.131252,10.78125,0,
2022-04-15 10:25:51.133,0.66784143,-1.4238453,0.124508604,40.4388411,-86.9379557,2.1653314,-0.119032145,0.28269577,-1.5475028,-2.4538395,9.672985,-0.31465617,26.587502,-57.112503,10.837501,0,
2022-04-15 10:25:51.332,0.49877477,-1.5358382,0.15085761,40.4388411,-86.9379557,2.1653314,0.06095004,0.15162754,-1.6135762,-2.7984061,9.780663,0.014356935,27.018751,-57.750004,10.9875,0,
2022-04-15 10:25:51.532,0.36843675,-0.8228779,0.08046969,40.4388411,-86.9379557,2.1653314,-0.04999852,0.13604069,-0.89349985,-2.7792635,9.85484,-0.21774685,27.000002,-56.925003,11.962501,0,
2022-04-15 10:25:51.732,0.26210812,-0.6447228,0.036151357,40.4388206,-86.9379364,3.6908925,-0.042316437,0.06965923,-0.6921214,-2.754139,9.8321085,-0.20937198,26.362501,-56.2125,12.187501,0,
2022-04-15 10:25:51.931,0.15832451,-0.3904284,0.12075084,40.4388206,-86.9379364,3.6908925,0.04060483,0.12801552,-0.41718704,-2.9599216,9.707682,0.19860429,26.212502,-56.100002,11.793751,0,
2022-04-15 10:25:52.133,0.031419255,-0.1220393,-0.06683521,40.4388206,-86.9379364,3.6908925,-0.03060484,-0.05910015,-0.12616743,-2.9336007,9.689735,0.039481573,25.29375,-56.250004,12.450001,0,
2022-04-15 10:25:52.331,0.046617698,-0.051360264,-0.06913161,40.4388206,-86.9379364,3.6908925,-0.063730955,-0.04083252,-0.06213966,-2.9706893,9.656236,-0.09571291,25.781252,-55.93125,12.525001,0,
2022-04-15 10:25:52.531,0.08326495,-0.046524674,0.010871947,40.4388206,-86.9379364,3.6908925,-0.052448988,0.039915085,-0.069797456,-3.138187,9.556933,0.32063824,25.575,-56.456253,11.868751,0,
2022-04-15 10:25:52.731,-0.100598,-0.24530411,-0.08935104,40.4387889,-86.9379004,5.1062975,0.10169244,-0.1536684,-0.21052875,-2.8402805,9.5964155,0.45702913,25.44375,-56.625004,11.15625,0,
2022-04-15 10:25:52.931,1.0181285,0.39676276,-0.008327586,40.4387889,-86.9379004,5.1062975,-1.0315206,0.35881138,0.03599173,-3.301497,9.382855,0.3792624,25.143751,-56.756252,11.2875,0,
2022-04-15 10:25:53.131,-0.32166013,0.20226318,-0.04524193,40.4387889,-86.9379004,5.1062975,0.19448304,-0.16972542,0.28247496,-2.609373,8.785847,0.5162515,24.91875,-56.850002,11.418751,0,
2022-04-15 10:25:53.33,0.5729044,0.028056309,-0.66872984,40.4387889,-86.9379004,5.1062975,-0.74629784,-0.42665577,-0.19290076,-3.1130621,9.515059,0.6257231,24.656252,-57.05625,11.64375,0,
2022-04-15 10:25:53.53,1.0221568,0.31189024,-0.29513192,40.4387889,-86.9379004,5.1062975,-1.1057391,0.073394775,-0.03372112,-3.2590244,9.650253,0.07477571,24.112501,-57.43125,12.356251,0,
2022-04-15 10:25:53.73,0.5560856,0.31989688,-0.04189107,40.4387489,-86.9378503,6.4122543,-0.6316135,-0.09616566,0.07166979,-4.0480576,9.438489,0.7256235,23.41875,-57.975002,12.76875,0,
2022-04-15 10:25:53.931,0.70958996,1.3252802,-0.6421819,40.4387489,-86.9378503,6.4122543,-1.1989048,-0.5527773,0.9640268,-3.1770704,9.313464,0.8787641,22.875,-58.18125,12.88125,0,
2022-04-15 10:25:54.133,1.4074175,0.97897,0.016842077,40.4387489,-86.9378503,6.4122543,-1.6568236,-0.2888031,0.33319378,-4.168297,9.527621,0.6023931,22.35,-58.2,12.918751,0,
2022-04-15 10:25:54.33,1.2606121,0.8629971,-0.18717033,40.4387489,-86.9378503,6.4122543,-1.4789953,-0.24353886,0.34957293,-3.4540396,9.209376,0.7722835,21.581251,-58.500004,12.750001,0,
2022-04-15 10:25:54.53,1.0396782,0.8188981,-0.18541974,40.4387489,-86.9378503,6.4122543,-1.2242756,-0.38637924,0.37116817,-3.586243,9.020942,0.29072794,20.90625,-58.55625,12.543751,0,
2022-04-15 10:25:54.732,0.88167745,0.5415154,-0.03451784,40.4387006,-86.9377867,7.21211,-0.9475951,-0.39986706,0.11813256,-4.197011,9.065806,0.73818576,20.23125,-58.706253,12.375001,0,
2022-04-15 10:25:54.929,0.7824548,0.64392704,0.3880672,40.4387006,-86.9377867,7.21211,-1.0474465,-0.104159355,0.2635913,-4.3968115,9.118449,0.6239285,19.59375,-58.687504,12.0375,0,
2022-04-15 10:25:55.129,0.5223874,0.39867485,0.14991523,40.4387006,-86.9377867,7.21211,-0.61483455,-0.24665928,0.12426782,-4.5206404,8.866006,0.4319045,19.2,-58.518753,11.175,0,
2022-04-15 10:25:55.33,1.0763723,0.7138368,0.31993425,40.4387006,-86.9377867,7.21211,-1.2856832,-0.2577858,0.2259723,-4.0127635,8.741579,0.8141579,18.88125,-58.218754,10.44375,0,
2022-04-15 10:25:55.529,0.41276816,0.49662757,0.2669388,40.4387006,-86.9377867,7.21211,-0.6208446,-0.19663334,0.25329864,-5.0739803,9.215957,0.7052845,18.581251,-58.143753,9.9375,0,
2022-04-15 10:25:55.729,0.38200545,0.40330976,0.24171488,40.4386644,-86.9377043,8.130567,-0.5485616,-0.16720963,0.19527972,-4.2741795,8.468798,0.29192436,18.337502,-58.162502,9.375,0,
2022-04-15 10:25:55.929,0.23521131,0.012099281,-0.2322634,40.4386644,-86.9377043,8.130567,-0.034692287,-0.31538486,-0.09351936,-3.9918263,8.66142,0.25004998,18.2625,-58.162502,8.606251,0,
2022-04-15 10:25:56.129,0.2982694,0.39710847,0.30015978,40.4386644,-86.9377043,8.130567,-0.5229044,-0.034897804,0.24921644,-4.4243293,8.845667,0.94277215,18.112501,-58.125004,7.9125004,0,
2022-04-15 10:25:56.328,0.08647396,0.48728406,0.15604207,40.4386644,-86.9377043,8.130567,-0.30203438,-0.06437206,0.41701812,-4.371089,9.036494,1.2311072,18.0375,-58.031254,7.1250005,0,
2022-04-15 10:25:56.528,-0.1406717,0.09172614,-0.008636214,40.4386644,-86.9377043,8.130567,0.062824726,0.054572105,0.14612234,-4.8532424,9.238688,0.44506502,18.056252,-58.031254,6.2812505,0,
2022-04-15 10:25:56.728,-0.3888513,0.15011634,0.025349945,40.4386438,-86.9376036,8.8722,0.22560787,0.1673975,0.30896938,-4.70728,9.420543,1.2173486,18.0,-57.881252,5.3812504,0,
2022-04-15 10:25:56.928,0.022111977,0.030703343,0.11490504,40.4386438,-86.9376036,8.8722,-0.116445065,0.026745796,0.018974006,-4.7216372,9.565309,0.11425728,18.2625,-57.562504,4.4437504,0,
2022-04-15 10:25:57.128,-0.27082542,0.22751474,-0.020868773,40.4386438,-86.9376036,8.8722,0.11219168,0.12662125,0.31132776,-3.6311083,9.199206,-0.14237295,18.35625,-57.393753,3.7687502,0,
2022-04-15 10:25:57.328,-0.13125075,-0.2131427,-0.21928057,40.4386438,-86.9376036,8.8722,0.20343947,-0.1832962,-0.18909106,-3.0963125,9.315857,1.3423735,18.31875,-57.281254,2.9625,0,
2022-04-15 10:25:57.529,-0.5829807,0.16982533,0.59311235,40.4386438,-86.9376036,8.8722,0.7179954,0.28437614,0.35228157,-2.4197419,9.495318,0.7393822,18.31875,-57.281254,2.9625,0,
2022-04-15 10:25:57.728,-1.0002491,-0.18555914,0.47940922,40.4386412,-86.9374932,9.752875,1.0985277,0.19646263,0.13929492,-2.667399,9.55813,1.0331012,18.225,-57.093754,2.2687502,0,
